gene_id	colors
RHBDD1	grey
RHBDD2	turquoise
RHBDD3	grey
RHBDF2	grey
RHBDL1	grey
RHBDL2	grey
RHBG	grey
RHCE	grey
RHD	grey
RHEB	grey
RHEBL1	grey
RHOA	grey
RHOB	grey
RHOBTB1	grey
RHOBTB2	grey
RHOBTB3	grey
RHOC	grey
RHOD	grey
RHOF	grey
RHOG	grey
RHOH	turquoise
RHOQ	grey
RHOT1	grey
RHOT2	grey
RHOU	grey
RHOV	grey
RHOXF1	grey
RHPN1	yellow
RHPN2	grey
RIBC1	grey
RIBC2	grey
RIC3	grey
RIC8A	grey
RIC8B	grey
RICTOR	brown
RIF1	brown
RILPL1	grey
RILPL2	grey
RIMBP3	grey
RIMKLA	grey
RIMKLB	grey
RIMS2	grey
RIMS3	grey
RIN1	grey
RIN2	grey
RIN3	grey
RINL	grey
RINT1	grey
RIOK1	grey
RIOK2	grey
RIOK3	blue
RIPK1	grey
RIPK2	grey
RIPK3	grey
RIPK4	grey
RIT1	grey
RLBP1	grey
RLF	blue
RLIM	blue
RLN1	grey
RLN2	grey
RMI1	grey
RMI2	grey
RMND1	grey
RMND5A	grey
RMND5B	grey
RMRP	grey
RNASE2	grey
RNASE4	grey
RNASE6	grey
RNASEH1	grey
RNASEH2A	grey
RNASEH2B	grey
RNASEH2C	grey
RNASEK	grey
RNASEL	grey
RNASET2	grey
RND1	grey
RND2	grey
RNF10	grey
RNF103	grey
RNF103-CHMP3	grey
RNF11	grey
RNF111	grey
RNF112	grey
RNF113A	grey
RNF114	grey
RNF115	grey
RNF121	grey
RNF122	grey
RNF123	grey
RNF125	turquoise
RNF126	grey
RNF13	grey
RNF130	grey
RNF135	grey
RNF138	blue
RNF138P1	grey
RNF139	blue
RNF14	grey
RNF141	grey
RNF144A	grey
RNF144B	grey
RNF145	grey
RNF146	grey
RNF149	grey
RNF157	grey
RNF165	grey
RNF166	grey
RNF167	blue
RNF168	grey
RNF169	grey
RNF17	grey
RNF170	grey
RNF175	grey
RNF181	grey
RNF182	grey
RNF185	grey
RNF187	yellow
RNF19A	grey
RNF19B	grey
RNF2	grey
RNF20	grey
RNF207	grey
RNF208	grey
RNF212	grey
RNF213	grey
RNF214	grey
RNF215	grey
RNF216	grey
RNF216P1	grey
RNF217	grey
RNF220	grey
RNF222	grey
RNF24	grey
RNF25	grey
RNF26	grey
RNF31	yellow
RNF32	grey
RNF34	grey
RNF38	grey
RNF4	grey
RNF40	grey
RNF41	grey
RNF43	grey
RNF44	grey
RNF5P1	grey
RNF6	grey
RNF7	grey
RNF8	grey
RNFT1	grey
RNFT2	grey
RNGTT	grey
RNH1	grey
RNLS	grey
RNMT	blue
RNPC3	grey
RNPEP	yellow
RNPEPL1	yellow
RNPS1	grey
RNU4ATAC	grey
RNU5F-1	grey
ROBO1	grey
ROBO3	grey
ROCK1	brown
ROCK1P1	grey
ROCK2	grey
ROGDI	grey
ROM1	grey
ROMO1	grey
ROPN1B	grey
ROPN1L	grey
ROR1	grey
ROR2	grey
RORA	grey
RORC	grey
RP1L1	grey
RP2	grey
RP9	grey
RP9P	grey
RPA1	grey
RPA2	turquoise
RPA3	grey
RPA4	grey
RPAIN	grey
RPAP1	grey
RPAP2	grey
RPAP3	grey
RPE	grey
RPF1	blue
RPF2	grey
RPGR	grey
RPGRIP1	grey
RPGRIP1L	grey
RPH3A	grey
RPH3AL	grey
RPIA	grey
RPL10	grey
RPL10A	grey
RPL11	grey
RPL12	grey
RPL13	grey
RPL13A	grey
RPL13AP20	grey
RPL13AP6	grey
RPL13P5	grey
RPL14	grey
RPL15	grey
RPL17	grey
RPL18	grey
RPL18A	grey
RPL19	grey
RPL21	grey
RPL21P44	grey
RPL22	grey
RPL22L1	grey
RPL23	grey
RPL23A	grey
RPL23AP53	grey
RPL23AP64	grey
RPL23AP7	grey
RPL23AP82	grey
RPL23P8	grey
RPL24	grey
RPL26	grey
RPL26L1	grey
RPL27	grey
RPL27A	grey
RPL28	grey
RPL29	grey
RPL3	grey
RPL30	grey
RPL31	grey
RPL32	grey
RPL32P3	grey
RPL34	grey
RPL35	grey
RPL35A	grey
RPL36	grey
RPL36A	grey
RPL36AL	grey
RPL37	grey
RPL37A	grey
RPL38	grey
RPL39	grey
RPL39L	grey
RPL4	grey
RPL41	grey
RPL5	grey
RPL6	grey
RPL7	grey
RPL7A	grey
RPL7L1	grey
RPL8	grey
RPL9	grey
RPLP0	grey
RPLP0P2	grey
RPLP1	grey
RPLP2	grey
RPN1	grey
RPN2	grey
RPP14	grey
RPP25	grey
RPP30	grey
RPP38	grey
RPP40	grey
RPRD1A	grey
RPRD1B	grey
RPRD2	grey
RPS10	grey
RPS10P7	grey
RPS11	grey
RPS12	grey
RPS13	grey
RPS14	grey
RPS15	grey
RPS15A	grey
RPS15AP10	grey
RPS16	grey
RPS16P5	grey
RPS18	grey
RPS19	grey
RPS19BP1	grey
RPS2	yellow
RPS20	grey
RPS21	grey
RPS23	grey
RPS24	grey
RPS25	grey
RPS26	grey
RPS26P11	grey
RPS27	grey
RPS27A	grey
RPS27L	grey
RPS28	grey
RPS29	grey
RPS2P32	grey
RPS3	grey
RPS3A	grey
RPS4X	grey
RPS4Y1	grey
RPS5	grey
RPS6	grey
RPS6KA1	grey
RPS6KA2	grey
RPS6KA3	grey
RPS6KA4	grey
RPS6KA5	grey
RPS6KA6	grey
RPS6KB1	grey
RPS6KB2	grey
RPS6KC1	grey
RPS6KL1	grey
RPS7	grey
RPS8	grey
RPS9	grey
RPSA	grey
RPSAP52	grey
RPSAP58	grey
RPSAP9	grey
RPTOR	grey
RPUSD1	grey
RPUSD2	grey
RPUSD3	grey
RPUSD4	grey
RRAD	grey
RRAGA	grey
RRAGB	grey
RRAGC	grey
RRAGD	grey
RRAS	grey
RRAS2	grey
RRBP1	grey
RREB1	grey
RRH	grey
RRM1	grey
RRM2	grey
RRM2B	grey
RRN3	grey
RRN3P1	grey
RRN3P2	grey
RRN3P3	grey
RRP1	grey
RRP12	grey
RRP15	grey
RRP1B	grey
RRP36	grey
RRP7A	grey
RRP8	grey
RRP9	grey
RRS1	grey
RSAD1	grey
RSAD2	grey
RSBN1	grey
RSBN1L	grey
RSF1	grey
RSL1D1	grey
RSL24D1	blue
RSPH1	grey
RSPH3	grey
RSPH4A	grey
RSPH9	grey
RSPRY1	grey
RSRC1	grey
RSRC2	blue
RSU1	grey
RTEL1	grey
RTEL1-TNFRSF6B	grey
RTF1	grey
RTKN	grey
RTKN2	grey
RTN1	grey
RTN2	grey
RTN3	grey
RTN4	grey
RTN4IP1	grey
RTN4R	grey
RTN4RL1	grey
RTN4RL2	grey
RTP4	grey
RTTN	grey
RUFY1	grey
RUFY2	grey
RUFY3	grey
RUFY4	grey
RUNDC1	yellow
RUNDC3A	grey
RUNDC3B	grey
RUNX1	grey
RUNX2	grey
RUNX3	turquoise
RUSC1	grey
RUSC1-AS1	grey
RUSC2	grey
RUVBL1	grey
RUVBL2	grey
RWDD1	grey
RWDD2A	grey
RWDD2B	grey
RWDD3	grey
RWDD4	grey
RXFP4	grey
RXRA	grey
RYBP	grey
RYK	grey
RYR1	grey
RYR2	grey
RYR3	grey
S100A1	grey
S100A10	grey
S100A11	blue
S100A12	grey
S100A13	grey
S100A2	grey
S100A3	grey
S100A4	grey
S100A5	grey
S100A6	grey
S100A8	grey
S100A9	grey
S100B	grey
S100P	grey
S100PBP	grey
S100Z	grey
S1PR1	grey
S1PR2	grey
S1PR3	grey
S1PR4	yellow
S1PR5	grey
SAAL1	grey
SAC3D1	grey
SACM1L	grey
SACS	grey
SAE1	grey
SAFB	grey
SAFB2	grey
SAG	grey
SAGE1	grey
SALL2	grey
SALL4	grey
SAMD1	grey
SAMD10	grey
SAMD11	grey
SAMD12	grey
SAMD12-AS1	grey
SAMD13	grey
SAMD14	grey
SAMD15	grey
SAMD3	grey
SAMD4A	grey
SAMD4B	grey
SAMD5	grey
SAMD8	blue
SAMD9	grey
SAMD9L	grey
SAMHD1	grey
SAMM50	grey
SAMSN1	turquoise
SAP130	grey
SAP18	grey
SAP30	grey
SAP30BP	grey
SAP30L	grey
SAPCD2	grey
SAR1A	grey
SAR1B	grey
SARDH	grey
SARM1	grey
SARNP	grey
SARS2	grey
SART1	yellow
SART3	grey
SASH1	grey
SASH3	blue
SASS6	grey
SAT1	grey
SAT2	grey
SATB1	grey
SATB2	grey
SAV1	grey
SAYSD1	grey
SBDS	blue
SBDSP1	grey
SBF1	grey
SBF2	grey
SBK1	grey
SBNO1	grey
SBNO2	grey
SCAF1	grey
SCAF11	brown
SCAF4	grey
SCAF8	grey
SCAI	grey
SCAMP1	grey
SCAMP2	grey
SCAMP4	grey
SCAMP5	grey
SCAND1	grey
SCAP	grey
SCAPER	grey
SCARA5	grey
SCARB1	grey
SCARB2	grey
SCARF2	grey
SCARNA1	grey
SCARNA14	grey
SCARNA18	grey
SCARNA20	grey
SCARNA21	grey
SCARNA4	grey
SCARNA5	grey
SCARNA6	grey
SCARNA7	grey
SCARNA8	grey
SCARNA9	grey
SCCPDH	grey
SCD	grey
SCD5	grey
SCFD1	grey
SCFD2	grey
SCGB1B2P	grey
SCGB2B2	grey
SCIMP	grey
SCIN	grey
SCLT1	grey
SCLY	grey
SCMH1	grey
SCML1	grey
SCML2	grey
SCML4	grey
SCN11A	grey
SCN1B	grey
SCN2A	grey
SCN2B	grey
SCN3A	grey
SCN3B	grey
SCN4A	grey
SCN5A	grey
SCN8A	grey
SCNM1	grey
SCNN1A	grey
SCNN1D	grey
SCO1	grey
SCO2	grey
SCOC	grey
SCP2	grey
SCPEP1	grey
SCRG1	grey
SCRN1	grey
SCRN2	grey
SCRN3	grey
SCUBE1	grey
SCUBE2	grey
SCUBE3	grey
SCYL1	grey
SCYL2	grey
SCYL3	grey
SDAD1	turquoise
SDC2	grey
SDC3	grey
SDC4	grey
SDCBP	blue
SDCBP2	grey
SDCCAG8	grey
SDF2	grey
SDF2L1	grey
SDF4	grey
SDHA	grey
SDHAF1	grey
SDHAF2	grey
SDHAP1	grey
SDHAP3	grey
SDHB	grey
SDHC	grey
SDHD	grey
SDK1	grey
SDK2	grey
SDR39U1	grey
SDR42E1	grey
SDS	grey
SDSL	grey
SEBOX	grey
SEC11A	grey
SEC11C	grey
SEC13	grey
SEC14L1	grey
SEC14L2	turquoise
SEC14L4	grey
SEC14L5	grey
SEC16A	grey
SEC22A	grey
SEC22B	grey
SEC22C	grey
SEC23A	grey
SEC23B	grey
SEC23IP	grey
SEC24A	grey
SEC24B	grey
SEC24C	grey
SEC24D	grey
SEC31A	grey
SEC31B	grey
SEC61A1	grey
SEC61A2	grey
SEC61B	grey
SEC61G	grey
SEC62	grey
SEC63	brown
SECISBP2	grey
SECISBP2L	grey
SECTM1	grey
SEH1L	grey
SEL1L	grey
SEL1L3	grey
SELE	grey
SELENBP1	grey
SELL	grey
SELP	grey
SELPLG	blue
SEMA3A	grey
SEMA3B	grey
SEMA3C	grey
SEMA3E	grey
SEMA3G	grey
SEMA4A	grey
SEMA4B	grey
SEMA4C	grey
SEMA4D	grey
SEMA4F	grey
SEMA4G	grey
SEMA5A	grey
SEMA5B	grey
SEMA6A	grey
SEMA6B	grey
SEMA6C	grey
SEMA7A	grey
SENP1	grey
SENP2	grey
SENP3	grey
SENP3-EIF4A1	grey
SENP5	grey
SENP6	grey
SENP7	grey
SENP8	grey
SEPHS1	grey
SEPHS2	grey
SEPSECS	grey
SERAC1	grey
SERBP1	grey
SERF2	grey
SERGEF	grey
SERHL	grey
SERHL2	grey
SERINC1	brown
SERINC2	grey
SERINC3	grey
SERINC5	grey
SERP1	grey
SERP2	grey
SERPINA1	grey
SERPINB1	grey
SERPINB2	grey
SERPINB6	grey
SERPINB8	grey
SERPINB9	grey
SERPINC1	grey
SERPIND1	grey
SERPINE1	grey
SERPINE2	grey
SERPINE3	grey
SERPINF1	grey
SERPING1	grey
SERPINH1	grey
SERPINI1	grey
SERTAD1	turquoise
SERTAD2	grey
SERTAD3	grey
SESN1	grey
SESN2	grey
SESN3	grey
SESTD1	grey
SET	grey
SETBP1	grey
SETD1A	grey
SETD1B	grey
SETD2	blue
SETD3	turquoise
SETD4	grey
SETD5	grey
SETD6	grey
SETD7	grey
SETD9	grey
SETDB1	grey
SETDB2	grey
SETMAR	grey
SETX	brown
SEZ6	grey
SEZ6L	grey
SF1	grey
SF3A1	grey
SF3A2	grey
SF3A3	grey
SF3B1	brown
SF3B2	grey
SF3B3	grey
SF3B4	grey
SF3B5	grey
SFI1	grey
SFMBT1	grey
SFMBT2	grey
SFN	grey
SFPQ	turquoise
SFR1	grey
SFRP1	grey
SFRP5	grey
SFSWAP	grey
SFT2D1	grey
SFT2D2	grey
SFTPB	grey
SFXN1	grey
SFXN2	grey
SFXN3	grey
SFXN4	grey
SFXN5	grey
SGCA	grey
SGCB	grey
SGCD	grey
SGCE	grey
SGIP1	grey
SGK1	turquoise
SGK2	grey
SGK3	grey
SGMS1	grey
SGMS2	grey
SGPL1	grey
SGPP1	yellow
SGPP2	grey
SGSH	grey
SGSM1	grey
SGSM2	grey
SGSM3	grey
SGTA	grey
SGTB	grey
SH2B1	grey
SH2B2	grey
SH2B3	grey
SH2D1A	grey
SH2D1B	grey
SH2D2A	grey
SH2D3A	grey
SH2D3C	blue
SH2D4A	grey
SH2D4B	grey
SH2D5	grey
SH2D7	grey
SH3BGR	grey
SH3BGRL	grey
SH3BGRL2	grey
SH3BGRL3	grey
SH3BP1	grey
SH3BP2	grey
SH3BP5	grey
SH3BP5L	grey
SH3D19	grey
SH3D21	grey
SH3GL1	grey
SH3GL1P1	grey
SH3GL1P2	grey
SH3GLB1	grey
SH3GLB2	grey
SH3KBP1	grey
SH3PXD2A	grey
SH3PXD2B	grey
SH3RF1	grey
SH3RF2	grey
SH3RF3	grey
SH3TC1	grey
SH3TC2	grey
SH3YL1	grey
SHARPIN	grey
SHB	grey
SHC1	grey
SHC2	grey
SHC4	grey
SHCBP1	grey
SHD	grey
SHE	grey
SHF	grey
SHISA2	grey
SHISA4	grey
SHISA5	grey
SHISA8	grey
SHISA9	grey
SHKBP1	grey
SHMT1	grey
SHMT2	grey
SHOC2	grey
SHPK	grey
SHPRH	grey
SHQ1	grey
SHROOM1	grey
SHROOM2	grey
SHROOM3	grey
SHROOM4	grey
SIAE	grey
SIAH1	grey
SIAH2	turquoise
SIAH3	grey
SIDT1	grey
SIDT2	grey
SIGIRR	grey
SIGLEC1	grey
SIGLEC10	grey
SIGLEC12	grey
SIGLEC14	grey
SIGLEC15	grey
SIGLEC16	grey
SIGLEC5	grey
SIGLEC6	grey
SIGLEC7	grey
SIGLEC8	grey
SIGLEC9	grey
SIGMAR1	blue
SIK1	turquoise
SIK2	grey
SIK3	grey
SIKE1	grey
SIL1	grey
SIM1	grey
SIM2	grey
SIN3A	grey
SIN3B	grey
SIPA1	yellow
SIPA1L1	grey
SIPA1L2	grey
SIPA1L3	grey
SIRPA	grey
SIRPB1	grey
SIRPB2	grey
SIRPD	grey
SIRPG	grey
SIRT1	grey
SIRT2	grey
SIRT3	grey
SIRT4	grey
SIRT5	grey
SIRT6	grey
SIRT7	yellow
SIT1	blue
SIVA1	grey
SIX4	grey
SKA2	grey
SKA3	grey
SKAP1	grey
SKAP2	grey
SKI	grey
SKIL	grey
SKIV2L	grey
SKOR1	grey
SKP1	grey
SKP1P2	grey
SKP2	grey
SLA	grey
SLA2	grey
SLAIN1	grey
SLAIN2	grey
SLAMF1	grey
SLAMF6	turquoise
SLAMF7	grey
SLAMF8	grey
SLBP	grey
SLC10A1	grey
SLC10A3	yellow
SLC10A4	grey
SLC10A5	grey
SLC10A7	grey
SLC11A1	grey
SLC11A2	grey
SLC12A2	grey
SLC12A3	grey
SLC12A4	grey
SLC12A5	grey
SLC12A6	grey
SLC12A7	grey
SLC12A8	grey
SLC12A9	yellow
SLC13A3	grey
SLC13A4	grey
SLC13A5	grey
SLC14A1	grey
SLC14A2	grey
SLC15A1	grey
SLC15A2	grey
SLC15A3	grey
SLC15A4	grey
SLC16A1	grey
SLC16A10	grey
SLC16A11	grey
SLC16A12	grey
SLC16A13	grey
SLC16A14	grey
SLC16A2	grey
SLC16A3	grey
SLC16A4	grey
SLC16A5	grey
SLC16A6	grey
SLC16A7	grey
SLC16A8	grey
SLC16A9	grey
SLC17A1	grey
SLC17A3	grey
SLC17A5	grey
SLC17A7	grey
SLC17A9	grey
SLC18A2	grey
SLC19A1	grey
SLC19A2	grey
SLC19A3	grey
SLC1A1	grey
SLC1A2	grey
SLC1A3	grey
SLC1A4	grey
SLC1A5	grey
SLC20A1	grey
SLC20A2	grey
SLC22A1	grey
SLC22A13	grey
SLC22A14	grey
SLC22A15	grey
SLC22A16	grey
SLC22A17	grey
SLC22A18	grey
SLC22A18AS	grey
SLC22A23	grey
SLC22A3	grey
SLC22A31	grey
SLC22A4	grey
SLC22A5	grey
SLC23A1	grey
SLC23A2	grey
SLC23A3	grey
SLC24A1	grey
SLC24A2	grey
SLC24A4	grey
SLC25A1	grey
SLC25A10	grey
SLC25A11	grey
SLC25A12	grey
SLC25A13	grey
SLC25A14	grey
SLC25A15	grey
SLC25A16	grey
SLC25A17	grey
SLC25A18	grey
SLC25A19	grey
SLC25A2	grey
SLC25A20	grey
SLC25A22	grey
SLC25A23	grey
SLC25A24	grey
SLC25A25	grey
SLC25A26	grey
SLC25A27	grey
SLC25A28	grey
SLC25A29	grey
SLC25A3	grey
SLC25A30	grey
SLC25A32	grey
SLC25A33	grey
SLC25A34	grey
SLC25A35	grey
SLC25A36	blue
SLC25A37	grey
SLC25A38	grey
SLC25A39	grey
SLC25A4	grey
SLC25A40	grey
SLC25A41	grey
SLC25A42	grey
SLC25A43	grey
SLC25A44	grey
SLC25A45	grey
SLC25A46	grey
SLC25A5	grey
SLC25A5-AS1	grey
SLC26A1	grey
SLC26A11	grey
SLC26A2	grey
SLC26A3	grey
SLC26A4	grey
SLC26A6	grey
SLC26A7	grey
SLC26A8	grey
SLC27A1	grey
SLC27A2	grey
SLC27A4	grey
SLC27A5	grey
SLC28A2	grey
SLC29A1	grey
SLC29A2	grey
SLC29A3	grey
SLC29A4	grey
SLC2A1	grey
SLC2A10	grey
SLC2A12	grey
SLC2A13	grey
SLC2A14	grey
SLC2A3	turquoise
SLC2A4	grey
SLC2A4RG	yellow
SLC2A5	grey
SLC2A6	grey
SLC2A8	grey
SLC2A9	grey
SLC30A1	grey
SLC30A3	grey
SLC30A4	grey
SLC30A5	grey
SLC30A6	grey
SLC30A7	grey
SLC30A8	grey
SLC30A9	grey
SLC31A1	grey
SLC31A2	grey
SLC32A1	grey
SLC33A1	grey
SLC34A1	grey
SLC35A1	turquoise
SLC35A2	grey
SLC35A3	grey
SLC35A4	grey
SLC35A5	grey
SLC35B1	grey
SLC35B2	grey
SLC35B3	grey
SLC35B4	grey
SLC35C1	grey
SLC35C2	grey
SLC35D1	grey
SLC35D2	grey
SLC35E1	grey
SLC35E2B	grey
SLC35E3	grey
SLC35E4	grey
SLC35F1	grey
SLC35F2	grey
SLC35F3	grey
SLC35F4	grey
SLC35F5	grey
SLC35G1	grey
SLC35G5	grey
SLC35G6	grey
SLC36A1	grey
SLC36A3	grey
SLC36A4	grey
SLC37A1	grey
SLC37A2	grey
SLC37A3	grey
SLC37A4	grey
SLC38A1	grey
SLC38A10	grey
SLC38A2	grey
SLC38A4	grey
SLC38A5	grey
SLC38A6	grey
SLC38A7	grey
SLC38A9	grey
SLC39A1	grey
SLC39A10	grey
SLC39A11	grey
SLC39A13	grey
SLC39A14	grey
SLC39A3	grey
SLC39A4	grey
SLC39A5	grey
SLC39A6	grey
SLC39A8	grey
SLC39A9	grey
SLC3A1	grey
SLC3A2	grey
SLC40A1	grey
SLC41A1	grey
SLC41A2	grey
SLC41A3	grey
SLC43A1	grey
SLC43A2	grey
SLC43A3	grey
SLC44A1	grey
SLC44A2	grey
SLC44A3	grey
SLC44A5	grey
SLC45A1	grey
SLC45A3	grey
SLC45A4	grey
SLC46A1	grey
SLC46A3	grey
SLC47A1	grey
SLC47A2	grey
SLC48A1	grey
SLC4A1	grey
SLC4A10	grey
SLC4A11	grey
SLC4A1AP	grey
SLC4A2	grey
SLC4A4	grey
SLC4A5	grey
SLC4A7	grey
SLC4A8	grey
SLC4A9	grey
SLC50A1	grey
SLC5A10	grey
SLC5A11	grey
SLC5A2	grey
SLC5A3	grey
SLC5A4	grey
SLC5A5	grey
SLC5A6	grey
SLC5A9	grey
SLC6A12	grey
SLC6A13	grey
SLC6A16	grey
SLC6A20	grey
SLC6A4	grey
SLC6A6	grey
SLC6A8	grey
SLC6A9	grey
SLC7A1	grey
SLC7A11	grey
SLC7A4	grey
SLC7A5	grey
SLC7A6	grey
SLC7A6OS	grey
SLC7A7	grey
SLC7A8	grey
SLC7A9	grey
SLC8A1	grey
SLC9A1	grey
SLC9A2	grey
SLC9A3	grey
SLC9A3R1	blue
SLC9A3R2	grey
SLC9A4	grey
SLC9A5	grey
SLC9A6	grey
SLC9A7	grey
SLC9A7P1	grey
SLC9A8	grey
SLC9A9	grey
SLC9B1	grey
SLC9B2	grey
SLCO1A2	grey
SLCO3A1	grey
SLCO4A1	grey
SLCO4C1	grey
SLED1	grey
SLFN11	grey
SLFN12	grey
SLFN12L	grey
SLFN13	grey
SLFN14	grey
SLFN5	grey
SLFNL1	grey
SLIRP	grey
SLIT1	grey
SLITRK4	grey
SLITRK5	grey
SLK	grey
SLMAP	grey
SLTM	grey
SLU7	blue
SLX4	grey
SMAD1	grey
SMAD2	grey
SMAD3	yellow
SMAD4	grey
SMAD5	grey
SMAD7	turquoise
SMAD9	grey
SMAGP	grey
SMAP1	grey
SMAP2	grey
SMARCA1	grey
SMARCA2	grey
SMARCA4	grey
SMARCA5	grey
SMARCAD1	grey
SMARCAL1	grey
SMARCC1	yellow
SMARCC2	grey
SMARCD1	grey
SMARCD2	grey
SMARCD3	grey
SMARCE1	grey
SMC1A	grey
SMC1B	grey
SMC2	grey
SMC3	brown
SMC4	grey
SMC5	brown
SMC6	grey
SMCHD1	brown
SMCR5	grey
SMCR8	grey
SMG1	brown
SMG5	grey
SMG6	grey
SMG7	grey
SMG8	grey
SMG9	grey
SMNDC1	blue
SMOC1	grey
SMOX	grey
SMPD1	grey
SMPD2	grey
SMPD3	grey
SMPD4	grey
SMPDL3A	grey
SMPDL3B	grey
SMS	grey
SMTN	grey
SMTNL1	grey
SMU1	grey
SMUG1	grey
SMURF1	grey
SMURF2	grey
SMYD2	grey
SMYD3	grey
SMYD4	grey
SMYD5	grey
SNAI1	grey
SNAI3	grey
SNAP23	grey
SNAP25	grey
SNAP29	grey
SNAP47	grey
SNAPC1	grey
SNAPC2	grey
SNAPC3	grey
SNAPC4	grey
SNAPC5	grey
SNAPIN	grey
SNCA	grey
SNCG	grey
SND1	grey
SND1-IT1	grey
SNED1	grey
SNF8	yellow
SNHG1	grey
SNHG10	grey
SNHG11	grey
SNHG12	grey
SNHG15	turquoise
SNHG3	grey
SNHG4	grey
SNHG5	grey
SNHG6	grey
SNHG7	grey
SNHG8	grey
SNHG9	grey
SNIP1	turquoise
SNN	turquoise
SNORA11	grey
SNORA12	grey
SNORA14A	grey
SNORA14B	grey
SNORA15	grey
SNORA16B	grey
SNORA19	grey
SNORA20	grey
SNORA22	grey
SNORA23	grey
SNORA28	grey
SNORA2B	grey
SNORA31	grey
SNORA33	grey
SNORA36C	grey
SNORA38B	grey
SNORA46	grey
SNORA53	grey
SNORA58	grey
SNORA5A	grey
SNORA5C	grey
SNORA63	grey
SNORA65	grey
SNORA66	grey
SNORA70	grey
SNORA70G	grey
SNORA71B	grey
SNORA72	grey
SNORA74B	grey
SNORA75	grey
SNORA77	grey
SNORA7B	grey
SNORA80B	grey
SNORD100	grey
SNORD101	grey
SNORD104	grey
SNORD105	grey
SNORD11	brown
SNORD111	grey
SNORD11B	grey
SNORD124	grey
SNORD127	grey
SNORD12C	grey
SNORD15B	grey
SNORD17	grey
SNORD19	grey
SNORD1B	grey
SNORD46	grey
SNORD53	grey
SNORD59A	grey
SNORD6	grey
SNORD69	grey
SNORD70	grey
SNORD71	grey
SNORD72	grey
SNORD82	grey
SNORD83A	grey
SNORD88A	grey
SNORD89	grey
SNORD9	grey
SNORD91A	grey
SNORD94	grey
SNORD99	grey
SNPH	grey
SNRK	blue
SNRNP200	grey
SNRNP25	grey
SNRNP27	grey
SNRNP35	grey
SNRNP40	grey
SNRNP48	grey
SNRNP70	yellow
SNRPA	grey
SNRPA1	grey
SNRPB	grey
SNRPB2	grey
SNRPC	grey
SNRPD1	grey
SNRPD2	grey
SNRPD3	grey
SNRPE	brown
SNRPF	grey
SNRPG	grey
SNTA1	grey
SNTB1	grey
SNTB2	grey
SNTG2	grey
SNUPN	grey
SNURF	grey
SNW1	grey
SNX1	grey
SNX10	grey
SNX11	grey
SNX12	grey
SNX13	grey
SNX14	grey
SNX16	grey
SNX17	grey
SNX18	grey
SNX19	grey
SNX2	grey
SNX20	grey
SNX21	grey
SNX22	grey
SNX24	grey
SNX25	grey
SNX27	grey
SNX29	grey
SNX29P2	grey
SNX3	grey
SNX30	grey
SNX32	grey
SNX33	grey
SNX4	grey
SNX5	grey
SNX6	grey
SNX7	grey
SNX8	grey
SNX9	grey
SOAT1	grey
SOAT2	grey
SOBP	grey
SOCS1	turquoise
SOCS2	grey
SOCS3	turquoise
SOCS4	grey
SOCS5	grey
SOCS6	grey
SOCS7	grey
SOD1	grey
SOD2	grey
SON	grey
SORBS1	grey
SORBS2	grey
SORBS3	grey
SORCS2	grey
SORD	grey
SORL1	grey
SORT1	grey
SOS1	grey
SOS2	grey
SOWAHA	grey
SOWAHC	grey
SOWAHD	grey
SOX10	grey
SOX12	grey
SOX13	grey
SOX15	grey
SOX2-OT	grey
SOX30	grey
SOX4	grey
SOX6	grey
SOX7	grey
SOX8	grey
SP1	grey
SP100	grey
SP110	grey
SP140	grey
SP140L	grey
SP2	grey
SP3	blue
SP4	grey
SP6	grey
SP7	grey
SPA17	grey
SPACA4	grey
SPAG1	grey
SPAG16	grey
SPAG17	grey
SPAG4	grey
SPAG5	grey
SPAG5-AS1	grey
SPAG6	grey
SPAG7	grey
SPAG8	grey
SPAG9	grey
SPANXA2-OT1	grey
SPARC	grey
SPARCL1	grey
SPAST	grey
SPATA13	grey
SPATA17	grey
SPATA18	grey
SPATA2	turquoise
SPATA20	grey
SPATA21	grey
SPATA22	grey
SPATA24	grey
SPATA25	grey
SPATA2L	grey
SPATA3	grey
SPATA5	grey
SPATA5L1	grey
SPATA6	grey
SPATA7	grey
SPATA9	grey
SPATC1	grey
SPATS2	grey
SPATS2L	grey
SPC24	grey
SPCS1	grey
SPCS2	grey
SPCS3	grey
SPDEF	grey
SPDYA	grey
SPDYE1	grey
SPDYE3	grey
SPDYE4	grey
SPDYE5	grey
SPDYE6	grey
SPDYE7P	grey
SPECC1	grey
SPECC1L	grey
SPEF1	grey
SPEF2	grey
SPEG	grey
SPEN	grey
SPESP1	grey
SPG11	grey
SPG21	grey
SPG7	grey
SPHK1	grey
SPHK2	grey
SPI1	grey
SPIB	grey
SPICE1	grey
SPIN1	grey
SPIN2A	grey
SPIN2B	grey
SPIN3	grey
SPIN4	grey
SPINK2	grey
SPINK4	grey
SPINK9	grey
SPINT1	grey
SPINT2	grey
SPIRE1	grey
SPIRE2	grey
SPN	blue
SPNS1	grey
SPNS2	grey
SPNS3	grey
SPOCD1	grey
SPOCK1	grey
SPOCK2	turquoise
SPON1	grey
SPON2	grey
SPOP	grey
SPOPL	grey
SPPL2A	grey
SPPL2B	grey
SPPL3	grey
SPR	grey
SPRED1	grey
SPRED2	grey
SPRED3	grey
SPRN	grey
