ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	class	class2
GO:0051607	defense response to virus	23	-0.494444357278482	-1.88918274073859	0.00205612619610581	0.0265544025212983	0.0221476272678622	206	tags=43%, list=13%, signal=39%	ZCCHC3/RTP4/RNF125/IL12RB1/APOBEC3G/ZBP1/FOXP3/PRF1/ISG20/IFITM1	BP	imDC
GO:0140546	defense response to symbiont	23	-0.494444357278482	-1.88918274073859	0.00205612619610581	0.0265544025212983	0.0221476272678622	206	tags=43%, list=13%, signal=39%	ZCCHC3/RTP4/RNF125/IL12RB1/APOBEC3G/ZBP1/FOXP3/PRF1/ISG20/IFITM1	BP	imDC
GO:0015918	sterol transport	16	0.543281082842234	2.06048930995252	0.0020807571250429	0.0267206833063418	0.0222863133048008	429	tags=69%, list=26%, signal=51%	APOC1/TREM2/PPARG/CD36/ANXA2/APOE/OSBPL10/ARL8B/SCP2/OSBPL6/CEL	BP	imDC
GO:0030546	signaling receptor activator activity	45	-0.396077588075316	-1.87746201539605	0.0021250063965586	0.0271356153897623	0.0226323862815023	363	tags=42%, list=22%, signal=34%	IL16/BMP1/TAL1/IL1F10/SHH/CMTM8/AVP/LTA/AMH/CCL28/SEMA4D/EFNA5/GDF11/GDF10/CRH/CCL5/FLT3LG/DPP4/IL32	MF	imDC
GO:0009611	response to wounding	58	0.332755382820783	1.83790643932635	0.00230445935859791	0.029150556808862	0.024312942696997	384	tags=47%, list=24%, signal=37%	CD109/SLC1A3/CD9/TREML1/PLAUR/ENTPD1/TREM2/F3/PLA2G4A/CD36/ANXA2/TBXA2R/APOE/SDC1/CLEC7A/TGFBR1/VASH1/SRC/ARL8B/RTN4R/ATP7A/PDGFA/COL5A1/PPARD/SRSF6/ACVRL1/FERMT1	BP	imDC
GO:0030301	cholesterol transport	13	0.595021874464772	2.11193283751132	0.0023084470856116	0.029150556808862	0.024312942696997	429	tags=77%, list=26%, signal=57%	APOC1/TREM2/PPARG/CD36/ANXA2/APOE/ARL8B/SCP2/OSBPL6/CEL	BP	imDC
GO:0006638	neutral lipid metabolic process	11	0.621164792780238	2.03244459262762	0.00235641336798035	0.029429272447359	0.0245454047179446	285	tags=73%, list=18%, signal=60%	APOC1/PLA2G4A/PLA2G15/APOE/GPAT2/AVIL/NKX2-3/SEL1L	BP	imDC
GO:0006639	acylglycerol metabolic process	11	0.621164792780238	2.03244459262762	0.00235641336798035	0.029429272447359	0.0245454047179446	285	tags=73%, list=18%, signal=60%	APOC1/PLA2G4A/PLA2G15/APOE/GPAT2/AVIL/NKX2-3/SEL1L	BP	imDC
GO:0012501	programmed cell death	190	-0.255254312827342	-1.59551986665076	0.00237404960222521	0.0294875122724475	0.0245939794858073	209	tags=21%, list=13%, signal=21%	AVP/BCL3/RTKN2/GADD45B/PRKCH/LTA/HIP1R/SERPINB9/CD248/CXCR3/SEMA4D/MZB1/UBD/JAK3/CYFIP2/ZBP1/ITM2C/TNFRSF25/FHL2/CD28/IL2RA/KIT/GZMH/FLT4/PRF1/CARD11/CDKN2D/ADORA2A/CD5/CLC/IL2RB/CRH/RNF157/CCL5/PRKCQ/LEF1/CCR7/CD3E/CD3G/MAL	BP	imDC
GO:0098827	endoplasmic reticulum subcompartment	101	0.270620981941	1.69707812594717	0.00243091347493195	0.0300297083071756	0.0250461966152885	299	tags=32%, list=18%, signal=28%	DCSTAMP/CYBB/PLAUR/CLN8/DHRS9/PLA2G4A/CNIH3/PIGA/SCD/SRD5A3/RDH12/HSD17B12/CDS1/RTN1/HSD3B7/ATP6AP2/IFNGR2/MBOAT1/CCDC47/NAT8L/CERS3/ABCB9/ASPH/ABCD1/SFTPA2/HSD3B1/NOTCH3/SEL1L/FA2H/ALDH3A2/RAB3GAP1/TAPT1	CC	imDC
GO:0006811	ion transport	143	0.25254529876867	1.70959333365172	0.00252344528270046	0.0310042763652873	0.0258590324560087	545	tags=52%, list=34%, signal=38%	CDH23/TFRC/CYBB/KCNJ1/RASGRF1/SLC1A3/MCOLN3/SLC22A10/CLN8/TREM2/FTH1/PLA2G4A/EPPIN/CNIH3/SLC22A13/STEAP3/ATP1B1/CD36/ATP6V1H/ANXA2/CYP27B1/TRPC6/GEM/KMO/CEBPB/TMCO3/IFNGR2/SLC4A8/SLC30A9/HVCN1/SLC5A7/ATP6V1D/GABRB1/NOS1/ABCC5/PRRT1/ATP2C1/ANK2/SLC17A9/ACTN2/SPHK2/RAB3GAP1/SLC22A15/ATP7A/SLC36A4/KCNE4/CACNG3/GCK/SLC8A1/SLC9A7/FXN/NETO2/PANX3/NEDD4L/LGALS3/RTBDN/CLTC/SLC6A2/GRM7/CAB39/SLC6A3/GABRR1/ANO5/ATP6V0B/CLCNKB/FXYD6/TCIRG1/SLC30A6/CCK/P2RX3/ANO2/SNX4/SLC13A4/WNT3A	BP	imDC
GO:0070231	T cell apoptotic process	11	-0.637963690390801	-1.95840784216661	0.00254663443559982	0.0311209681296688	0.0259563589050101	116	tags=45%, list=7%, signal=42%	JAK3/IL2RA/CLC/CCL5/PRKCQ	BP	imDC
GO:0010811	positive regulation of cell-substrate adhesion	18	-0.552891161405743	-1.95247803487935	0.00261612182341307	0.0317640257065522	0.0264926993296596	140	tags=39%, list=9%, signal=36%	CCL28/FBLN2/THY1/EPHA1/SPOCK2/CCR7/CD3E	BP	imDC
GO:0043168	anion binding	220	0.214896702186057	1.56661890575402	0.00262720494185297	0.0317640257065522	0.0264926993296596	293	tags=27%, list=18%, signal=26%	FLT1/NLRC4/APOC1/CYBB/TDRD9/FABP4/KCNJ1/FBP1/HK3/SLC1A3/NEK6/ENTPD1/AAK1/KIF1B/PLA2G4A/MYO6/TXNRD1/RAB20/RAPGEF3/AK4/PPIP5K1/RASD1/UROS/PPARG/GCLC/ACSBG1/ANXA2/TRPC6/GEM/KMO/PFKFB2/G3BP1/GUF1/KIF3B/DPYD/ST13/ADH4/ALPK1/NOS1/PI4KA/ABCC5/CDC42BPA/TPK1/ABCB9/ATP2C1/AVIL/CBS/CAPG/MATK/TGFBR1/ABCD1/ATP9A/SRC/ACTN2/PLCL1/SPHK2/ARL8B/RTN4R/RET/FGFR1	MF	imDC
GO:0065008	regulation of biological quality	380	0.18258897164191	1.41929015367535	0.00265391528976861	0.0319171928764235	0.0266204479914969	292	tags=24%, list=18%, signal=26%	DCSTAMP/ALDH1A2/CDH23/TFRC/IL1RN/FABP4/EPS8/HK3/RASGRF1/SLC1A3/CD9/MCOLN3/TREML1/LIPA/PLAUR/ENTPD1/AAK1/CLN8/CCRL2/TREM2/FTH1/F3/DHRS9/SSH2/WWTR1/ZNF804A/PLA2G4A/TXNRD1/RAB20/CNIH3/PLXNC1/FGD6/CTTN/STEAP3/ITGB2/ATP1B1/FOXC1/PPARG/CD36/GCLC/SCD/ATP6V1H/ANXA2/TBXA2R/SRD5A3/RDH12/CYP27B1/TRPC6/HSD17B12/CAPZA2/CTNND1/IL18/NCKAP1/KMO/LGALS9/CEBPB/PFKFB2/APOE/BCHE/ATP6AP2/DOCK4/SLC4A8/TLR2/SLC30A9/FGD4/SOD2/MYADM/HVCN1/SLC5A7/GABRB1/HAAO/CCDC47/ADH4/NOS1/PRRT1/YTHDF1/ZNF219/ATP2C1/AVIL/ANK2/NKX2-3/CAPG/ABCD1/ATP9A/HSD3B1/SRC/ACTN2/PLCL1/SEL1L/FA2H/RTN4R/RAB3GAP1/RET	BP	imDC
GO:0050792	regulation of viral process	14	-0.582802179887594	-1.9356801697351	0.00272804994216259	0.0324652226101339	0.0270775307017626	126	tags=36%, list=8%, signal=33%	APOBEC3G/CD28/CCL5/ISG20/IFITM1	BP	imDC
GO:1903900	regulation of viral life cycle	14	-0.582802179887594	-1.9356801697351	0.00272804994216259	0.0324652226101339	0.0270775307017626	126	tags=36%, list=8%, signal=33%	APOBEC3G/CD28/CCL5/ISG20/IFITM1	BP	imDC
GO:0002367	cytokine production involved in immune response	14	-0.581351541961143	-1.93086211797654	0.00279339168393647	0.0328983383294695	0.0274387696905895	148	tags=50%, list=9%, signal=46%	FFAR3/JAK3/FOXP3/KIT/IL18R1/CLC/CD96	BP	imDC
GO:0002718	regulation of cytokine production involved in immune response	14	-0.581351541961143	-1.93086211797654	0.00279339168393647	0.0328983383294695	0.0274387696905895	148	tags=50%, list=9%, signal=46%	FFAR3/JAK3/FOXP3/KIT/IL18R1/CLC/CD96	BP	imDC
GO:0062014	negative regulation of small molecule metabolic process	10	0.632890146257406	1.99625084420071	0.00292859628759854	0.0343128833077912	0.0286185670860824	356	tags=70%, list=22%, signal=55%	APOC1/FBP1/SLC22A13/CYP27B1/APOE/LEPR/GCK	BP	imDC
GO:0048519	negative regulation of biological process	486	-0.210234026794705	-1.4638488240348	0.00318654629807109	0.037143690951362	0.0309795945091824	180	tags=16%, list=11%, signal=20%	PRKCH/NDFIP2/TMEM25/ABCD2/ADD2/DLG3/ZC3H12D/TFPI2/LTA/SCML4/PPP1R35/BACH2/PRPF19/IL4R/AMH/HIP1R/SERPINB9/MYBL1/DGKD/TRABD2A/CCL28/OTUD7A/SEMA4D/APOBEC3G/PIK3IP1/NT5E/JAK3/ETS1/PTGIR/RGS3/LAX1/IGFBP4/RGS1/ITPR3/ITM2C/EFNA5/FHL2/PLXNA4/CD28/IL2RA/RASAL3/FOXP3/KIT/PVRIG/AXIN2/FLT4/THY1/GDF10/CDKN2D/FBXO2/KIR3DL2/SH2D1A/EPHA1/ADORA2A/LZTS1/IL18R1/RHOH/LBH/IL2RB/GPR171/CRH/RNF157/EOMES/RGS9/NKD2/CCL5/PRKCQ/SPOCK2/UBASH3A/SLA2/LEF1/CCR7/CD3E/TCF7/DPP4/ISG20/CD96/IFITM1	BP	imDC
GO:0031226	intrinsic component of plasma membrane	163	-0.273762122389111	-1.66244977255563	0.00335520372780103	0.0389100922106721	0.0324528566797511	226	tags=25%, list=14%, signal=24%	CD2/P2RX5/CD79B/SELPLG/LYPD3/ATP10A/IL12RB1/PTPRK/CXCR6/DLG3/IL4R/FFAR3/TRABD2A/S1PR4/CXCR3/SLC38A1/SEMA4D/PTGIR/ITPR3/TNFRSF25/EFNA5/CD8A/PLXNA4/CD28/IL2RA/KIT/FLT4/THY1/KIR3DL2/EPHA1/ADORA2A/IL18R1/CD5/NCR3/IL2RB/CD6/CD3E/CD3G/CD96/SELL/CD8B	CC	imDC
GO:0006753	nucleoside phosphate metabolic process	39	0.372291523877933	1.83300278726467	0.00347539992315355	0.0400264167784387	0.0333839241521607	284	tags=44%, list=17%, signal=37%	FBP1/HK3/ENTPD1/TREM2/SMPDL3A/SLC22A13/AK4/ACSBG1/RRM2B/HSD17B12/KMO/PFKFB2/DPYD/HAAO/NOS1/ABCD1/SPHK2	BP	imDC
GO:0050680	negative regulation of epithelial cell proliferation	15	0.536476747609256	1.99317732165747	0.00348668302777425	0.0400264167784387	0.0333839241521607	370	tags=67%, list=23%, signal=52%	FLT1/CD109/PPARG/APOE/RGCC/TGFBR1/VASH1/PPARD/ACVRL1/RAP1GAP	BP	imDC
GO:0030855	epithelial cell differentiation	58	0.325617655090343	1.79848265706705	0.00358017382028894	0.040773810820902	0.0340072861224185	421	tags=48%, list=26%, signal=37%	CD109/MCOLN3/DHRS9/WWTR1/MYO6/SPRY2/RAPGEF3/FOXC1/PPARG/CYP27B1/TFCP2L1/CEBPB/SDC1/MARVELD2/MYADM/CERS3/LCE1C/SRC/FA2H/CDSN/SPRED3/ARX/SRSF6/ACVRL1/ESRP1/TAGLN/F11R/LGALS3	BP	imDC
GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	16	0.51442074723867	1.95103139788667	0.00358766483245948	0.040773810820902	0.0340072861224185	396	tags=62%, list=24%, signal=48%	PLA2G4A/PLA2G15/SATL1/MBOAT1/NAT8L/CERS3/GPAT2/SCP2/NAA25/KAT6B	MF	imDC
GO:0010810	regulation of cell-substrate adhesion	29	-0.444650517466658	-1.83441979951932	0.00361551109032097	0.0408858542701471	0.0341007356568111	140	tags=28%, list=9%, signal=26%	CCL28/FBLN2/EFNA5/THY1/EPHA1/SPOCK2/CCR7/CD3E	BP	imDC
GO:0043235	receptor complex	67	-0.344915492640822	-1.79414325760521	0.00381836726126148	0.0429660830933037	0.0358357448542571	187	tags=27%, list=12%, signal=25%	IL12RB1/DLG3/PLXDC1/IL4R/ITPR3/CD8A/PLXNA4/IL2RA/ZAP70/KIT/FLT4/EPHA1/IL18R1/IL2RB/CD3E/CD3G/CD247/CD8B	CC	imDC
GO:0001726	ruffle	29	0.414495471341733	1.93833754560154	0.00385932030181529	0.0432129805222963	0.0360416689840256	597	tags=76%, list=37%, signal=49%	EPS8/MYO6/FGD6/CTTN/SPRY2/ANXA2/NCKAP1/FGD4/MYADM/CAPG/SRC/AIF1L/S100A11/PACSIN2/FERMT1/DDX58/MTMR14/MKLN1/RASA1/PTPRJ/CLCN3/BCAR1	CC	imDC
GO:0098802	plasma membrane signaling receptor complex	34	-0.423633073137618	-1.854240638302	0.00393538339022974	0.0438486590489814	0.036571854931908	81	tags=35%, list=5%, signal=34%	CD79B/IL12RB1/DLG3/CD8A/IL2RA/ZAP70/IL18R1/IL2RB/CD3E/CD3G/CD247/CD8B	CC	imDC
GO:0005789	endoplasmic reticulum membrane	100	0.273010511066702	1.69864981852668	0.00396838543935642	0.0440006834324738	0.0366986504558712	299	tags=32%, list=18%, signal=28%	DCSTAMP/CYBB/PLAUR/CLN8/DHRS9/PLA2G4A/CNIH3/PIGA/SCD/SRD5A3/RDH12/HSD17B12/CDS1/RTN1/HSD3B7/ATP6AP2/IFNGR2/MBOAT1/CCDC47/NAT8L/CERS3/ABCB9/ASPH/ABCD1/SFTPA2/HSD3B1/NOTCH3/SEL1L/FA2H/ALDH3A2/RAB3GAP1/TAPT1	CC	imDC
GO:0048646	anatomical structure formation involved in morphogenesis	103	0.26691688240028	1.68540543342208	0.00401886240691747	0.0443440497617642	0.0369850342098026	334	tags=35%, list=21%, signal=30%	DCSTAMP/ALDH1A2/FLT1/CYBB/CD109/CD9/TREM2/F3/TXNRD1/SPRY2/CELSR1/ITGB2/RAPGEF3/ITGB5/FOXC1/PPARG/CD36/ANXA2/TBXA2R/IL18/TLR2/RGCC/NOS1/C5/PGM5/ZNF219/ANK2/TGFBR1/VASH1/ACTN2/RET/HIF3A/ATP7A/PDGFA/COL5A1/LEPR	BP	imDC
GO:0005887	integral component of plasma membrane	155	-0.272667486404057	-1.64001482181786	0.00414689766545752	0.0455357410318113	0.0379789610754589	226	tags=25%, list=14%, signal=24%	CD2/P2RX5/CD79B/SELPLG/ATP10A/IL12RB1/PTPRK/CXCR6/DLG3/IL4R/FFAR3/TRABD2A/S1PR4/CXCR3/SLC38A1/SEMA4D/PTGIR/ITPR3/TNFRSF25/CD8A/PLXNA4/CD28/IL2RA/KIT/FLT4/THY1/KIR3DL2/EPHA1/ADORA2A/IL18R1/CD5/NCR3/IL2RB/CD6/CD3E/CD3G/CD96/SELL/CD8B	CC	imDC
GO:0080134	regulation of response to stress	117	-0.294421846519019	-1.67423762615895	0.00419843633718401	0.0458800278577849	0.0382661125671478	203	tags=25%, list=12%, signal=23%	RNF125/GADD45B/IL12RB1/LTA/GCH1/FFAR3/SERPINB9/HPSE/APOBEC3G/RASGRP1/NT5E/PYHIN1/ETS1/ZBP1/KIR2DS2/CD28/IL2RA/FOXP3/AXIN2/FLT4/THY1/CDKN2D/SH2D1A/ADORA2A/NCR3/CRH/CCL5/CCR7/CD96	BP	imDC
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	12	-0.59279895797755	-1.8804949094831	0.00430872521349936	0.0468599636855696	0.0390834253815782	208	tags=58%, list=13%, signal=51%	BCL3/IL12RB1/IL4R/JAK3/FOXP3/IL18R1/LEF1	BP	imDC
GO:1903578	regulation of ATP metabolic process	10	0.620008923924882	1.95562112179517	0.00433943191121281	0.0469691844485082	0.0391745206621267	356	tags=70%, list=22%, signal=55%	FBP1/TREM2/AK4/ABCD1/SPHK2/ATP7A/GCK	BP	imDC
GO:0032729	positive regulation of interferon-gamma production	13	-0.591199761185507	-1.91856058554236	0.00440256314918356	0.0473757141196637	0.03951358562971	226	tags=62%, list=14%, signal=53%	CD2/PDE4D/BCL3/IL12RB1/LTA/RASGRP1/IL18R1/CD3E	BP	imDC
GO:0006915	apoptotic process	182	-0.259118481347311	-1.60262158242038	0.0044186763719176	0.0473757141196637	0.03951358562971	209	tags=21%, list=13%, signal=21%	AVP/BCL3/RTKN2/GADD45B/PRKCH/LTA/HIP1R/SERPINB9/CD248/CXCR3/SEMA4D/MZB1/UBD/JAK3/CYFIP2/ZBP1/ITM2C/TNFRSF25/FHL2/CD28/IL2RA/GZMH/FLT4/PRF1/CARD11/CDKN2D/ADORA2A/CD5/CLC/IL2RB/CRH/RNF157/CCL5/PRKCQ/LEF1/CCR7/CD3E/CD3G/MAL	BP	imDC
GO:0010628	positive regulation of gene expression	138	-0.284176435477874	-1.68426496298916	0.00480183288164964	0.051242094553942	0.0427383297249865	226	tags=26%, list=14%, signal=25%	CD2/TIGIT/PDE4D/AVP/BCL3/BAG2/IL12RB1/LTA/PRPF19/IL4R/AMH/FFAR3/SERPINB9/HPSE/RASGRP1/MZB1/PYHIN1/ETS1/EPHX2/ADAM19/CD28/FOXP3/KIT/AXIN2/FLT4/ITK/CARD11/IL18R1/CRH/CD6/NKD2/CCL5/PRKCQ/LEF1/CCR7/CD3E	BP	imDC
GO:0097530	granulocyte migration	10	-0.642106538547659	-1.90986987743954	0.00496180959012557	0.0523463327966175	0.0436593166307954	47	tags=40%, list=3%, signal=39%	RHOH/CCL5/CCR7/DPP4	BP	imDC
GO:0004896	cytokine receptor activity	17	-0.542835321324895	-1.91084372364724	0.00497439854116559	0.0523463327966175	0.0436593166307954	187	tags=53%, list=12%, signal=47%	IL12RB1/CXCR6/IL4R/CXCR3/IL15RA/IL2RA/IL18R1/IL2RB/CCR7	MF	imDC
GO:0140375	immune receptor activity	17	-0.542835321324895	-1.91084372364724	0.00497439854116559	0.0523463327966175	0.0436593166307954	187	tags=53%, list=12%, signal=47%	IL12RB1/CXCR6/IL4R/CXCR3/IL15RA/IL2RA/IL18R1/IL2RB/CCR7	MF	imDC
GO:0000041	transition metal ion transport	12	0.59280164091088	2.00782542884285	0.00510396248124213	0.0534622429486791	0.0445900384609123	311	tags=67%, list=19%, signal=54%	TFRC/FTH1/STEAP3/TRPC6/SLC30A9/ABCC5/ATP2C1/ATP7A	BP	imDC
GO:0062012	regulation of small molecule metabolic process	31	0.399871787587716	1.87693221010641	0.00528420851662296	0.054854689032427	0.0457514043334342	356	tags=55%, list=22%, signal=44%	APOC1/FBP1/TREM2/SLC22A13/AK4/PPARG/CYP27B1/PFKFB2/APOE/NLN/NOS1/ABCD1/SRC/SPHK2/LEPR/PPARD/GCK	BP	imDC
GO:0000768	syncytium formation by plasma membrane fusion	11	0.590010810592419	1.93050909439527	0.00533342994991921	0.054854689032427	0.0457514043334342	101	tags=45%, list=6%, signal=43%	DCSTAMP/CD109/CD9/TREM2/RAPGEF3	BP	imDC
GO:0006949	syncytium formation	11	0.590010810592419	1.93050909439527	0.00533342994991921	0.054854689032427	0.0457514043334342	101	tags=45%, list=6%, signal=43%	DCSTAMP/CD109/CD9/TREM2/RAPGEF3	BP	imDC
GO:0140253	cell-cell fusion	11	0.590010810592419	1.93050909439527	0.00533342994991921	0.054854689032427	0.0457514043334342	101	tags=45%, list=6%, signal=43%	DCSTAMP/CD109/CD9/TREM2/RAPGEF3	BP	imDC
GO:0019221	cytokine-mediated signaling pathway	53	-0.376495849229742	-1.85131957519849	0.00540593443772815	0.055349950346649	0.0461644756868108	187	tags=30%, list=12%, signal=28%	IL12RB1/CXCR6/IL4R/CXCR3/IL15RA/JAK3/ZBP1/TNFRSF25/IL2RA/STAT4/KIT/IL18R1/IL2RB/CCL5/CCR7/IFITM1	BP	imDC
GO:0030856	regulation of epithelial cell differentiation	17	0.507066063479567	1.94869934642408	0.00544637317238809	0.0555139292414266	0.0463012418384279	409	tags=65%, list=25%, signal=49%	CD109/WWTR1/SPRY2/FOXC1/CYP27B1/CEBPB/SPRED3/SRSF6/ACVRL1/ESRP1/F11R	BP	imDC
GO:0002831	regulation of response to biotic stimulus	36	-0.414766004788297	-1.83675805643363	0.00551263051215699	0.0559384337238074	0.0466552986484716	276	tags=44%, list=17%, signal=38%	LAG3/ZCCHC3/USP18/RNF125/IL12RB1/SERPINB9/APOBEC3G/RASGRP1/PYHIN1/ZBP1/KIR2DS2/FOXP3/SH2D1A/NCR3/CCL5/CD96	BP	imDC
GO:0031349	positive regulation of defense response	37	-0.423378576912996	-1.89782866251431	0.00558849733741718	0.0564562419908856	0.0470871752266122	168	tags=35%, list=10%, signal=32%	LTA/FFAR3/RASGRP1/PYHIN1/ETS1/ZBP1/KIR2DS2/CD28/SH2D1A/NCR3/CRH/CCL5/CCR7	BP	imDC
GO:0001818	negative regulation of cytokine production	19	-0.502623841426673	-1.81722907970676	0.00566081148809573	0.056933736780715	0.0474854284585953	276	tags=53%, list=17%, signal=44%	LAG3/TIGIT/BCL3/RNF125/ABCD2/JAK3/FOXP3/LEF1/CCR7/CD96	BP	imDC
GO:0009615	response to virus	34	-0.413595458481786	-1.81030603029652	0.00582677622974439	0.0583447681507004	0.0486622953386025	208	tags=32%, list=13%, signal=29%	BCL3/RTP4/RNF125/IL12RB1/APOBEC3G/ZBP1/FOXP3/PRF1/CCL5/ISG20/IFITM1	BP	imDC
GO:0070062	extracellular exosome	193	0.215550543540198	1.51377197114604	0.00588928406107494	0.0587120292579971	0.0489686084672021	315	tags=29%, list=19%, signal=27%	ALCAM/TFRC/IL1RN/FABP4/ST3GAL6/FBP1/RARRES1/EPS8/CD9/ENTPD1/SMPDL3A/FTH1/MYO6/TXNRD1/PLA2G15/SLC22A13/PZP/ITGB2/ATP1B1/RAPGEF3/ITGB5/PTGR1/PADI2/ATP6V1H/ANXA2/GALNT7/CAPZA2/CTNND1/NCKAP1/PTPRG/APOE/ATP6AP2/GALM/KIF3B/SDC1/SOD2/ATP6V1D/ST13/PI4KA/C5/CDC42BPA/CAND1/CAPG/RNASET2/SRC/ACTN2/CYSTM1/ARL8B/RTN4R/RAB3GAP1/AIF1L/SMS/SH3BGRL3/S100A11/UEVLD/PLAA	CC	imDC
GO:0061041	regulation of wound healing	18	0.490827654861549	1.95531917064049	0.00608740223838409	0.0604221191609041	0.0503949043039749	445	tags=67%, list=27%, signal=49%	CD109/CD9/F3/CD36/ANXA2/TBXA2R/APOE/CLEC7A/PDGFA/SRSF6/FERMT1/PTK2	BP	imDC
GO:1903038	negative regulation of leukocyte cell-cell adhesion	20	-0.503261681774983	-1.8475806943191	0.00619391325228358	0.0612120209671329	0.0510537197590971	292	tags=55%, list=18%, signal=46%	SHH/LAG3/CTLA4/TIGIT/IL4R/CCL28/JAK3/LAX1/IL2RA/FOXP3/ADORA2A	BP	imDC
GO:0048523	negative regulation of cellular process	453	-0.204159330734686	-1.4127745641638	0.00625630366071955	0.0614760425112817	0.0512739262105811	340	tags=26%, list=21%, signal=29%	DMAP1/IRF2BP1/TRIM11/TENM1/TFDP2/AMIGO2/MTA2/TAL1/TGIF2/PA2G4/EN2/PROM2/PASK/TMOD2/CTDSP2/KLF12/RMI2/AKNA/SHH/ADRB2/NPSR1/MGAT3/LAG3/VILL/LCK/CHADL/RAB11FIP5/PKIG/FBXO31/RPS26/PIM1/PATZ1/PBXIP1/CTLA4/USP18/UBE3A/TBC1D10C/ATP8A2/TIGIT/PDE4D/AVP/BCL3/RNF125/BAG2/RTKN2/GADD45B/PTPRK/PRKCH/TMEM25/ABCD2/ADD2/DLG3/ZC3H12D/TFPI2/LTA/SCML4/PPP1R35/BACH2/PRPF19/IL4R/HIP1R/SERPINB9/MYBL1/DGKD/TRABD2A/CCL28/OTUD7A/SEMA4D/APOBEC3G/PIK3IP1/JAK3/ETS1/PTGIR/RGS3/LAX1/IGFBP4/RGS1/ITPR3/ITM2C/EFNA5/FHL2/PLXNA4/CD28/IL2RA/RASAL3/FOXP3/KIT/PVRIG/AXIN2/FLT4/THY1/GDF10/CDKN2D/FBXO2/KIR3DL2/SH2D1A/EPHA1/ADORA2A/LZTS1/RHOH/LBH/IL2RB/GPR171/CRH/RNF157/EOMES/RGS9/NKD2/CCL5/PRKCQ/SPOCK2/UBASH3A/SLA2/LEF1/CCR7/CD3E/TCF7/DPP4/IFITM1	BP	imDC
GO:0042742	defense response to bacterium	13	0.556254025957569	1.9743326990699	0.00628202500213238	0.0614760425112817	0.0512739262105811	206	tags=54%, list=13%, signal=47%	NLRC4/DEFB132/TREM2/EPPIN/CD36/CEBPB/TLR2	BP	imDC
GO:0002286	T cell activation involved in immune response	18	-0.523462288348246	-1.84855300903896	0.00630315334491645	0.0614760425112817	0.0512739262105811	208	tags=44%, list=13%, signal=39%	BCL3/IL12RB1/IL4R/JAK3/FOXP3/IL18R1/EOMES/LEF1	BP	imDC
GO:0001894	tissue homeostasis	34	0.383450117485954	1.83323456797111	0.00632881387929605	0.0614760425112817	0.0512739262105811	137	tags=24%, list=8%, signal=22%	DCSTAMP/CDH23/TFRC/LIPA/CLN8/WWTR1/FOXC1/RDH12	BP	imDC
GO:0005975	carbohydrate metabolic process	49	0.332183108040904	1.76589862848676	0.00636696140472478	0.061583418182721	0.0513634825975782	366	tags=47%, list=23%, signal=38%	ST3GAL6/ATF3/FBP1/HK3/PLA2G4A/PPIP5K1/GCLC/GALNT7/GYG2/PFKFB2/GALM/NLN/HS2ST1/PGM5/NPL/SRC/UEVLD/LEPR/LANCL3/ST3GAL5/PPARD/GCK/IDUA	BP	imDC
GO:0032101	regulation of response to external stimulus	98	-0.297240087188129	-1.65877365192255	0.00641694747349344	0.0618039051154686	0.0515473791247176	203	tags=26%, list=12%, signal=24%	RNF125/IL12RB1/LTA/FFAR3/SERPINB9/HPSE/SEMA4D/APOBEC3G/RASGRP1/NT5E/PYHIN1/ETS1/ZBP1/KIR2DS2/PLXNA4/CD28/IL2RA/FOXP3/SH2D1A/ADORA2A/NCR3/CCL5/CCR7/DPP4/CD96	BP	imDC
GO:0048018	receptor ligand activity	43	-0.378984675910195	-1.77574791369393	0.00659332017607798	0.0632346698743681	0.0527407045841281	299	tags=35%, list=18%, signal=29%	IL1F10/SHH/CMTM8/AVP/LTA/AMH/CCL28/SEMA4D/GDF11/GDF10/CRH/CCL5/FLT3LG/DPP4/IL32	MF	imDC
GO:0009913	epidermal cell differentiation	19	0.465030394287648	1.86082119165637	0.0066978564443539	0.0639673432689766	0.0533517888380424	394	tags=58%, list=24%, signal=44%	CD109/MCOLN3/MYO6/FOXC1/CYP27B1/CERS3/LCE1C/FA2H/CDSN/SRSF6/ESRP1	BP	imDC
GO:0034470	ncRNA processing	35	-0.402838422975403	-1.76960453032392	0.00681721881673954	0.0648348885792844	0.0540753626467646	739	tags=80%, list=45%, signal=45%	RPS8/SRRT/RPUSD4/NOP2/DHX37/NOP14/CTU1/YBEY/TRMT112/INTS9/WDR6/INTS5/RPS28/LCMT2/KTI12/EXOSC4/REXO4/RPUSD2/KRI1/RNF113A/TOE1/PWP2/GTPBP3/PA2G4/RPS16/RRP9/FBL/ISG20	BP	imDC
GO:0098542	defense response to other organism	95	-0.298105041561119	-1.65550500003597	0.0069256324776626	0.0655915109238628	0.054706421457326	208	tags=26%, list=13%, signal=24%	BCL3/RTP4/RNF125/IL12RB1/LTA/GCH1/IL4R/SERPINB9/APOBEC3G/RASGRP1/UBD/PYHIN1/JAK3/ZBP1/KIR2DS2/ZAP70/FOXP3/PRF1/SH2D1A/NCR3/CD6/CCL5/ISG20/CD96/IFITM1	BP	imDC
