##Databases: KEGG PATHWAY, Reactome, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
TRAF6 mediated NF-kB activation	Reactome	R-HSA-933542	1	24	0.0799605365041	0.132591960777	RELA	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-933542
HSF1-dependent transactivation	Reactome	R-HSA-3371571	1	24	0.0799605365041	0.132591960777	DNAJB1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-3371571
Estrogen-dependent nuclear events downstream of ESR-membrane signaling	Reactome	R-HSA-9634638	1	24	0.0799605365041	0.132591960777	AREG	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-9634638
Role of phospholipids in phagocytosis	Reactome	R-HSA-2029485	1	24	0.0799605365041	0.132591960777	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2029485
Triglyceride catabolism	Reactome	R-HSA-163560	1	24	0.0799605365041	0.132591960777	PRKACB	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-163560
Diseases of Immune System	Reactome	R-HSA-5260271	1	24	0.0799605365041	0.132591960777	RELA	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5260271
MicroRNAs in cancer	KEGG PATHWAY	hsa05206	3	299	0.0801585829879	0.132811769852	CDKN1A|DDIT4|IRS2	http://www.genome.jp/kegg-bin/show_pathway?hsa05206/hsa:1026%09red/hsa:54541%09red/hsa:8660%09red
C-type lectin receptors (CLRs)	Reactome	R-HSA-5621481	2	140	0.0814192738415	0.134570731337	RELA|PRKACB	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5621481
Resolution of AP sites via the multiple-nucleotide patch replacement pathway	Reactome	R-HSA-110373	1	25	0.0830234378946	0.135674079009	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-110373
Gap-filling DNA repair synthesis and ligation in GG-NER	Reactome	R-HSA-5696397	1	25	0.0830234378946	0.135674079009	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5696397
Nuclear Events (kinase and transcription factor activation)	Reactome	R-HSA-198725	1	25	0.0830234378946	0.135674079009	DUSP4	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-198725
FGFR1 mutant receptor activation	Reactome	R-HSA-1839124	1	25	0.0830234378946	0.135674079009	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1839124
Constitutive Signaling by AKT1 E17K in Cancer	Reactome	R-HSA-5674400	1	25	0.0830234378946	0.135674079009	CDKN1A	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5674400
Herpes simplex virus 1 infection	KEGG PATHWAY	hsa05168	4	492	0.0843216281112	0.137352820731	SRSF7|RELA|PIK3R1|ZNF331	http://www.genome.jp/kegg-bin/show_pathway?hsa05168/hsa:5970%09red/hsa:55422%09red/hsa:5295%09red/hsa:6432%09red
Interleukin receptor SHC signaling	Reactome	R-HSA-912526	1	26	0.086076220167	0.13810330261	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-912526
N-glycan antennae elongation in the medial/trans-Golgi	Reactome	R-HSA-975576	1	26	0.086076220167	0.13810330261	ST6GAL1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-975576
ATF4 activates genes in response to endoplasmic reticulum  stress	Reactome	R-HSA-380994	1	26	0.086076220167	0.13810330261	DDIT3	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-380994
DARPP-32 events	Reactome	R-HSA-180024	1	26	0.086076220167	0.13810330261	PRKACB	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-180024
Clathrin-mediated endocytosis	Reactome	R-HSA-8856828	2	145	0.0863615105181	0.138342135332	AREG|CD3D	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8856828
BMAL1:CLOCK,NPAS2 activates circadian gene expression	Reactome	R-HSA-1368108	1	27	0.0891189164961	0.14097750597	NAMPT	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1368108
Downstream signal transduction	Reactome	R-HSA-186763	1	27	0.0891189164961	0.14097750597	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-186763
DAP12 signaling	Reactome	R-HSA-2424491	1	27	0.0891189164961	0.14097750597	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2424491
Adrenergic signaling in cardiomyocytes	KEGG PATHWAY	hsa04261	2	149	0.0903789216338	0.142748016412	CREM|PRKACB	http://www.genome.jp/kegg-bin/show_pathway?hsa04261/hsa:1390%09red/hsa:5567%09red
Estrogen-dependent gene expression	Reactome	R-HSA-9018519	2	149	0.0903789216338	0.142748016412	KPNA2|JUND	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-9018519
Interconversion of nucleotide di- and triphosphates	Reactome	R-HSA-499943	1	28	0.092151559949	0.143645936646	GLRX	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-499943
Synthesis of PC	Reactome	R-HSA-1483191	1	28	0.092151559949	0.143645936646	CEPT1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1483191
Oxytocin signaling pathway	KEGG PATHWAY	hsa04921	2	153	0.0944505424973	0.146222154627	CDKN1A|PRKACB	http://www.genome.jp/kegg-bin/show_pathway?hsa04921/hsa:1026%09red/hsa:5567%09red
mTOR signaling pathway	KEGG PATHWAY	hsa04150	2	153	0.0944505424973	0.146222154627	DDIT4|PIK3R1	http://www.genome.jp/kegg-bin/show_pathway?hsa04150/hsa:5295%09red/hsa:54541%09red
Microautophagy	Reactome	R-HSA-9615710	1	29	0.095174183485	0.146222154627	VPS37B	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-9615710
Budding and maturation of HIV virion	Reactome	R-HSA-162588	1	29	0.095174183485	0.146222154627	VPS37B	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-162588
FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	Reactome	R-HSA-9615017	1	29	0.095174183485	0.146222154627	NR3C1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-9615017
Myogenesis	Reactome	R-HSA-525793	1	29	0.095174183485	0.146222154627	MEF2D	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-525793
Hippo signaling pathway	KEGG PATHWAY	hsa04390	2	154	0.0954766693312	0.146575840578	AREG|CSNK1D	http://www.genome.jp/kegg-bin/show_pathway?hsa04390/hsa:1453%09red/hsa:374%09red
Cushing syndrome	KEGG PATHWAY	hsa04934	2	155	0.096506019404	0.148044029767	CDKN1A|PRKACB	http://www.genome.jp/kegg-bin/show_pathway?hsa04934/hsa:1026%09red/hsa:5567%09red
Protein localization	Reactome	R-HSA-9609507	2	156	0.0975385603233	0.148267215839	HSPA9|PEX11B	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-9609507
Nicotinate and nicotinamide metabolism	KEGG PATHWAY	hsa00760	1	30	0.0981868199563	0.148267215839	NAMPT	http://www.genome.jp/kegg-bin/show_pathway?hsa00760/hsa:10135%09red
Regulation of TP53 Activity through Acetylation	Reactome	R-HSA-6804758	1	30	0.0981868199563	0.148267215839	BRD1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6804758
Recognition of DNA damage by PCNA-containing replication complex	Reactome	R-HSA-110314	1	30	0.0981868199563	0.148267215839	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-110314
TNFR1-induced NFkappaB signaling pathway	Reactome	R-HSA-5357956	1	30	0.0981868199563	0.148267215839	TNFAIP3	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5357956
EGFR downregulation	Reactome	R-HSA-182971	1	30	0.0981868199563	0.148267215839	AREG	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-182971
Signaling by GPCR	Reactome	R-HSA-372790	7	1170	0.098576518892	0.148744925828	PTGER4|RGS1|CXCR4|KPNA2|PIK3R1|PRKACB|RDH11	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-372790
Cell Cycle, Mitotic	Reactome	R-HSA-69278	4	525	0.100721997962	0.150448907827	CDKN1A|PRIM1|CSNK1D|RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69278
DNA Repair	Reactome	R-HSA-73894	3	331	0.10077604593	0.150448907827	XRCC5|KPNA2|RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-73894
Antifolate resistance	KEGG PATHWAY	hsa01523	1	31	0.101189502108	0.150448907827	RELA	http://www.genome.jp/kegg-bin/show_pathway?hsa01523/hsa:5970%09red
MAPK targets/ Nuclear events mediated by MAP kinases	Reactome	R-HSA-450282	1	31	0.101189502108	0.150448907827	DUSP4	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-450282
PERK regulates gene expression	Reactome	R-HSA-381042	1	31	0.101189502108	0.150448907827	DDIT3	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-381042
Cristae formation	Reactome	R-HSA-8949613	1	31	0.101189502108	0.150448907827	HSPA9	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8949613
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	Reactome	R-HSA-983695	1	31	0.101189502108	0.150448907827	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-983695
Nicotinate metabolism	Reactome	R-HSA-196807	1	31	0.101189502108	0.150448907827	NAMPT	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-196807
Jak-STAT signaling pathway	KEGG PATHWAY	hsa04630	2	162	0.10379902182	0.153547695139	CDKN1A|PIK3R1	http://www.genome.jp/kegg-bin/show_pathway?hsa04630/hsa:1026%09red/hsa:5295%09red
Generation of second messenger molecules	Reactome	R-HSA-202433	1	32	0.10418226258	0.153547695139	CD3D	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-202433
Regulation of TNFR1 signaling	Reactome	R-HSA-5357905	1	32	0.10418226258	0.153547695139	TNFAIP3	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5357905
Signaling by FGFR1 in disease	Reactome	R-HSA-5655302	1	32	0.10418226258	0.153547695139	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5655302
@@Signaling by FGFR1	Reactome	R-HSA-5654736	1	42	0.133571279903	0.179273696653	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5654736
Endosomal Sorting Complex Required For Transport (ESCRT)	Reactome	R-HSA-917729	1	32	0.10418226258	0.153547695139	VPS37B	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-917729
Termination of translesion DNA synthesis	Reactome	R-HSA-5656169	1	32	0.10418226258	0.153547695139	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5656169
Fructose and mannose metabolism	KEGG PATHWAY	hsa00051	1	33	0.107165133903	0.155904513311	PFKFB3	http://www.genome.jp/kegg-bin/show_pathway?hsa00051/hsa:5209%09red
Cargo concentration in the ER	Reactome	R-HSA-5694530	1	33	0.107165133903	0.155904513311	AREG	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5694530
TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Reactome	R-HSA-445989	1	33	0.107165133903	0.155904513311	RELA	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-445989
Sialic acid metabolism	Reactome	R-HSA-4085001	1	33	0.107165133903	0.155904513311	ST6GAL1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-4085001
Glucagon signaling in metabolic regulation	Reactome	R-HSA-163359	1	33	0.107165133903	0.155904513311	PRKACB	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-163359
cGMP-PKG signaling pathway	KEGG PATHWAY	hsa04022	2	167	0.109098017492	0.158489097044	IRS2|MEF2D	http://www.genome.jp/kegg-bin/show_pathway?hsa04022/hsa:4209%09red/hsa:8660%09red
Negative regulators of DDX58/IFIH1 signaling	Reactome	R-HSA-936440	1	34	0.110138148505	0.158749228975	TNFAIP3	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-936440
Signaling by WNT in cancer	Reactome	R-HSA-4791275	1	34	0.110138148505	0.158749228975	TNKS2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-4791275
Regulation of expression of SLITs and ROBOs	Reactome	R-HSA-9010553	2	169	0.111237539125	0.160106266391	ETF1|GSPT1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-9010553
Tight junction	KEGG PATHWAY	hsa04530	2	170	0.112311448276	0.161537317095	WHAMM|PRKACB	http://www.genome.jp/kegg-bin/show_pathway?hsa04530/hsa:5567%09red/hsa:123720%09red
Prion diseases	KEGG PATHWAY	hsa05020	1	35	0.113101338707	0.161869805856	PRKACB	http://www.genome.jp/kegg-bin/show_pathway?hsa05020/hsa:5567%09red
GPVI-mediated activation cascade	Reactome	R-HSA-114604	1	35	0.113101338707	0.161869805856	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-114604
Resolution of Abasic Sites (AP sites)	Reactome	R-HSA-73933	1	36	0.116054736725	0.164586717537	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-73933
Primary immunodeficiency	KEGG PATHWAY	hsa05340	1	37	0.11899837467	0.166893986052	CD3D	http://www.genome.jp/kegg-bin/show_pathway?hsa05340/hsa:915%09red
Aldosterone-regulated sodium reabsorption	KEGG PATHWAY	hsa04960	1	37	0.11899837467	0.166893986052	PIK3R1	http://www.genome.jp/kegg-bin/show_pathway?hsa04960/hsa:5295%09red
HDR through Single Strand Annealing (SSA)	Reactome	R-HSA-5685938	1	37	0.11899837467	0.166893986052	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5685938
Activation of ATR in response to replication stress	Reactome	R-HSA-176187	1	37	0.11899837467	0.166893986052	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-176187
NS1 Mediated Effects on Host Pathways	Reactome	R-HSA-168276	1	37	0.11899837467	0.166893986052	KPNA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-168276
Triglyceride metabolism	Reactome	R-HSA-8979227	1	37	0.11899837467	0.166893986052	PRKACB	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8979227
Apoptotic cleavage of cellular proteins	Reactome	R-HSA-111465	1	37	0.11899837467	0.166893986052	CASP6	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-111465
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	Reactome	R-HSA-8864260	1	38	0.121932284549	0.170067863182	CDKN1A	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8864260
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation	Reactome	R-HSA-8950505	1	38	0.121932284549	0.170067863182	HSPA9	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8950505
Ovarian tumor domain proteases	Reactome	R-HSA-5689896	1	38	0.121932284549	0.170067863182	TNFAIP3	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5689896
DAP12 interactions	Reactome	R-HSA-2172127	1	39	0.124856498265	0.172603257315	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2172127
Signaling by FGFR2 in disease	Reactome	R-HSA-5655253	1	39	0.124856498265	0.172603257315	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5655253
@@Signaling by FGFR2	Reactome	R-HSA-5654738	1	66	0.200258893012	0.237778123552	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5654738
Presynaptic phase of homologous DNA pairing and strand exchange	Reactome	R-HSA-5693616	1	39	0.124856498265	0.172603257315	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5693616
Host Interactions with Influenza Factors	Reactome	R-HSA-168253	1	39	0.124856498265	0.172603257315	KPNA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-168253
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	Reactome	R-HSA-110313	1	39	0.124856498265	0.172603257315	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-110313
mRNA Splicing - Major Pathway	Reactome	R-HSA-72163	2	183	0.126509677144	0.174491370078	SRSF7|WBP11	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-72163
Major pathway of rRNA processing in the nucleolus and cytosol	Reactome	R-HSA-6791226	2	183	0.126509677144	0.174491370078	CSNK1D|DDX47	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6791226
Ferroptosis	KEGG PATHWAY	hsa04216	1	40	0.127771047616	0.174491370078	FTH1	http://www.genome.jp/kegg-bin/show_pathway?hsa04216/hsa:2495%09red
Nuclear Receptor transcription pathway	Reactome	R-HSA-383280	1	40	0.127771047616	0.174491370078	NR4A2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-383280
Fanconi Anemia Pathway	Reactome	R-HSA-6783310	1	40	0.127771047616	0.174491370078	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6783310
@@Fanconi anemia pathway	KEGG PATHWAY	hsa03460	1	54	0.167577543337	0.209911833161	RPA2	http://www.genome.jp/kegg-bin/show_pathway?hsa03460/hsa:6118%09red
Activation of gene expression by SREBF (SREBP)	Reactome	R-HSA-2426168	1	40	0.127771047616	0.174491370078	IDI1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2426168
Signaling by SCF-KIT	Reactome	R-HSA-1433557	1	40	0.127771047616	0.174491370078	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1433557
Bladder cancer	KEGG PATHWAY	hsa05219	1	41	0.130675964298	0.177502247553	CDKN1A	http://www.genome.jp/kegg-bin/show_pathway?hsa05219/hsa:1026%09red
Homologous recombination	KEGG PATHWAY	hsa03440	1	41	0.130675964298	0.177502247553	RPA2	http://www.genome.jp/kegg-bin/show_pathway?hsa03440/hsa:6118%09red
Dual Incision in GG-NER	Reactome	R-HSA-5696400	1	41	0.130675964298	0.177502247553	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5696400
Binding and Uptake of Ligands by Scavenger Receptors	Reactome	R-HSA-2173782	1	41	0.130675964298	0.177502247553	FTH1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2173782
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	Reactome	R-HSA-381676	1	42	0.133571279903	0.179273696653	PRKACB	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-381676
TNF signaling	Reactome	R-HSA-75893	1	42	0.133571279903	0.179273696653	TNFAIP3	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-75893
Homologous DNA Pairing and Strand Exchange	Reactome	R-HSA-5693579	1	42	0.133571279903	0.179273696653	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5693579
mRNA Splicing	Reactome	R-HSA-72172	2	191	0.135448696417	0.181346558692	SRSF7|WBP11	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-72172
G1 Phase	Reactome	R-HSA-69236	1	43	0.136457025919	0.181346558692	CDKN1A	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69236
Cyclin D associated events in G1	Reactome	R-HSA-69231	1	43	0.136457025919	0.181346558692	CDKN1A	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69231
Retinoid metabolism and transport	Reactome	R-HSA-975634	1	43	0.136457025919	0.181346558692	RDH11	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-975634
Signaling by Retinoic Acid	Reactome	R-HSA-5362517	1	43	0.136457025919	0.181346558692	RDH11	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5362517
Vasopressin regulates renal water homeostasis via Aquaporins	Reactome	R-HSA-432040	1	43	0.136457025919	0.181346558692	PRKACB	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-432040
Formation of Incision Complex in GG-NER	Reactome	R-HSA-5696395	1	43	0.136457025919	0.181346558692	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5696395
Calcium signaling pathway	KEGG PATHWAY	hsa04020	2	193	0.137705351058	0.182646469553	PRKACB|CXCR4	http://www.genome.jp/kegg-bin/show_pathway?hsa04020/hsa:5567%09red/hsa:7852%09red
rRNA processing in the nucleus and cytosol	Reactome	R-HSA-8868773	2	193	0.137705351058	0.182646469553	CSNK1D|DDX47	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8868773
G2/M Transition	Reactome	R-HSA-69275	2	193	0.137705351058	0.182646469553	CDKN1A|CSNK1D	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69275
Interferon Signaling	Reactome	R-HSA-913531	2	194	0.138836817339	0.183724185966	IRF2|KPNA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-913531
Carbohydrate digestion and absorption	KEGG PATHWAY	hsa04973	1	44	0.139333233735	0.183724185966	PIK3R1	http://www.genome.jp/kegg-bin/show_pathway?hsa04973/hsa:5295%09red
Interleukin-2 family signaling	Reactome	R-HSA-451927	1	44	0.139333233735	0.183724185966	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-451927
Mitotic G2-G2/M phases	Reactome	R-HSA-453274	2	195	0.139970341464	0.184444348595	CDKN1A|CSNK1D	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-453274
Neurotransmitter receptors and postsynaptic signal transmission	Reactome	R-HSA-112314	2	197	0.142243459735	0.186711803458	KPNA2|PRKACB	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-112314
Ether lipid metabolism	KEGG PATHWAY	hsa00565	1	47	0.147904940315	0.191907369776	CEPT1	http://www.genome.jp/kegg-bin/show_pathway?hsa00565/hsa:10390%09red
Nucleotide excision repair	KEGG PATHWAY	hsa03420	1	47	0.147904940315	0.191907369776	RPA2	http://www.genome.jp/kegg-bin/show_pathway?hsa03420/hsa:6118%09red
@@Nucleotide Excision Repair	Reactome	R-HSA-5696398	1	111	0.311865816802	0.333930241011	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5696398
Metabolism of fat-soluble vitamins	Reactome	R-HSA-6806667	1	47	0.147904940315	0.191907369776	RDH11	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6806667
Signaling by ERBB2	Reactome	R-HSA-1227986	1	47	0.147904940315	0.191907369776	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1227986
Interleukin-12 signaling	Reactome	R-HSA-9020591	1	47	0.147904940315	0.191907369776	HSPA9	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-9020591
Interleukin-3, Interleukin-5 and GM-CSF signaling	Reactome	R-HSA-512988	1	47	0.147904940315	0.191907369776	PIK3R1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-512988
rRNA processing	Reactome	R-HSA-72312	2	203	0.149109537944	0.193346638716	CSNK1D|DDX47	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-72312
DNA Damage Bypass	Reactome	R-HSA-73893	1	48	0.150743307158	0.194470373356	RPA2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-73893
Chemokine receptors bind chemokines	Reactome	R-HSA-380108	1	48	0.150743307158	0.194470373356	CXCR4	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-380108
Neuronal System	Reactome	R-HSA-112316	3	402	0.152883475275	0.197105968123	ARL6IP5|KPNA2|PRKACB	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-112316
